,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2312,29.0,1085.0,2952.0,2953.0,,,,,,,,,,,
2313,5.0,2954.0,2955.0,1.0,629.0,2956.0,,,,,,,,,
2314,46.0,2.0,12.0,2957.0,,,,,,,,,,,
2315,470.0,2958.0,710.0,2959.0,,,,,,,,,,,
2316,6.0,47.0,2960.0,2961.0,77.0,,,,,,,,,,
2317,67.0,2962.0,2963.0,49.0,2964.0,,,,,,,,,,
2318,142.0,2965.0,,,,,,,,,,,,,
2319,57.0,2966.0,2967.0,,,,,,,,,,,,
2320,215.0,43.0,223.0,2968.0,,,,,,,,,,,
2321,2969.0,234.0,1116.0,,,,,,,,,,,,
2322,2970.0,1116.0,,,,,,,,,,,,,
2323,662.0,2971.0,4.0,2972.0,,,,,,,,,,,
2324,2973.0,2974.0,822.0,320.0,,,,,,,,,,,
2325,43.0,223.0,2975.0,2976.0,,,,,,,,,,,
2326,1046.0,321.0,2.0,234.0,,,,,,,,,,,
2327,271.0,8.0,41.0,2977.0,405.0,,,,,,,,,,
2328,203.0,439.0,2978.0,439.0,2979.0,255.0,,,,,,,,,
2329,45.0,2980.0,2981.0,817.0,,,,,,,,,,,
2330,353.0,244.0,2982.0,336.0,,,,,,,,,,,
2331,28.0,85.0,2983.0,2984.0,20.0,,,,,,,,,,
2332,92.0,1117.0,,,,,,,,,,,,,
2333,77.0,2985.0,985.0,92.0,2986.0,,,,,,,,,,
2334,13.0,1001.0,92.0,1117.0,,,,,,,,,,,
2335,523.0,2987.0,,,,,,,,,,,,,
2336,2988.0,2989.0,2990.0,,,,,,,,,,,,
2337,39.0,2991.0,2992.0,2993.0,,,,,,,,,,,
2338,2994.0,2995.0,1087.0,,,,,,,,,,,,
2339,2996.0,2997.0,,,,,,,,,,,,,
2340,217.0,1080.0,2998.0,,,,,,,,,,,,
2341,298.0,17.0,124.0,15.0,2999.0,47.0,,,,,,,,,
2342,3000.0,3001.0,38.0,,,,,,,,,,,,
2343,515.0,88.0,848.0,,,,,,,,,,,,
2344,1.0,647.0,25.0,3002.0,37.0,,,,,,,,,,
2345,69.0,47.0,3003.0,,,,,,,,,,,,
2346,65.0,1.0,1118.0,,,,,,,,,,,,
2347,782.0,24.0,1119.0,,,,,,,,,,,,
2348,1.0,3004.0,274.0,,,,,,,,,,,,
2349,3005.0,450.0,239.0,,,,,,,,,,,,
2350,197.0,4.0,61.0,49.0,68.0,,,,,,,,,,
2351,891.0,3006.0,21.0,,,,,,,,,,,,
2352,16.0,3007.0,87.0,,,,,,,,,,,,
2353,75.0,164.0,302.0,,,,,,,,,,,,
2354,292.0,925.0,6.0,1113.0,,,,,,,,,,,
2355,171.0,239.0,119.0,42.0,,,,,,,,,,,
2356,81.0,61.0,31.0,,,,,,,,,,,,
2357,298.0,70.0,44.0,3008.0,,,,,,,,,,,
2358,3.0,3009.0,38.0,,,,,,,,,,,,
2359,70.0,1.0,1118.0,,,,,,,,,,,,
2360,145.0,517.0,24.0,1119.0,,,,,,,,,,,
2361,1.0,3.0,3010.0,,,,,,,,,,,,
2362,3011.0,,,,,,,,,,,,,,
2363,197.0,70.0,164.0,49.0,68.0,,,,,,,,,,
2364,16.0,3012.0,,,,,,,,,,,,,
2365,75.0,61.0,302.0,,,,,,,,,,,,
2366,63.0,1053.0,68.0,,,,,,,,,,,,
2367,10.0,3013.0,1084.0,3014.0,,,,,,,,,,,
2368,2.0,52.0,219.0,,,,,,,,,,,,
2369,3015.0,130.0,3016.0,,,,,,,,,,,,
2370,92.0,10.0,3017.0,3018.0,,,,,,,,,,,
2371,1067.0,18.0,66.0,,,,,,,,,,,,
2372,250.0,369.0,304.0,,,,,,,,,,,,
2373,75.0,3019.0,,,,,,,,,,,,,
2374,207.0,1.0,3020.0,,,,,,,,,,,,
2375,142.0,61.0,23.0,2.0,23.0,,,,,,,,,,
2376,53.0,22.0,3021.0,,,,,,,,,,,,
2377,639.0,954.0,9.0,397.0,,,,,,,,,,,
2378,6.0,68.0,81.0,513.0,,,,,,,,,,,
2379,9.0,3022.0,233.0,,,,,,,,,,,,
2380,9.0,3023.0,1120.0,,,,,,,,,,,,
2381,119.0,3024.0,1120.0,,,,,,,,,,,,
2382,781.0,105.0,,,,,,,,,,,,,
2383,4.0,3025.0,,,,,,,,,,,,,
2384,141.0,3026.0,,,,,,,,,,,,,
2385,194.0,274.0,,,,,,,,,,,,,
2386,119.0,43.0,3027.0,,,,,,,,,,,,
2387,3028.0,1112.0,436.0,3029.0,3030.0,,,,,,,,,,
2388,36.0,3031.0,3032.0,10.0,3033.0,3034.0,,,,,,,,,
2389,3035.0,32.0,1110.0,167.0,6.0,3036.0,,,,,,,,,
2390,3037.0,1088.0,3038.0,,,,,,,,,,,,
2391,3039.0,,,,,,,,,,,,,,
2392,868.0,173.0,37.0,606.0,,,,,,,,,,,
2393,1069.0,3040.0,3041.0,,,,,,,,,,,,
2394,527.0,148.0,,,,,,,,,,,,,
2395,81.0,513.0,3.0,221.0,221.0,,,,,,,,,,
2396,311.0,17.0,137.0,137.0,,,,,,,,,,,
2397,66.0,43.0,1.0,201.0,,,,,,,,,,,
2398,2.0,118.0,,,,,,,,,,,,,
2399,85.0,6.0,44.0,3042.0,,,,,,,,,,,
2400,286.0,286.0,,,,,,,,,,,,,
2401,443.0,4.0,6.0,3043.0,,,,,,,,,,,
2402,3044.0,176.0,3045.0,,,,,,,,,,,,
2403,48.0,3046.0,,,,,,,,,,,,,
2404,4.0,1044.0,3047.0,,,,,,,,,,,,
2405,4.0,1.0,137.0,,,,,,,,,,,,
2406,3.0,1013.0,221.0,,,,,,,,,,,,
2407,85.0,6.0,48.0,286.0,286.0,,,,,,,,,,
2408,3048.0,15.0,2.0,3049.0,2.0,649.0,15.0,,,,,,,,
2409,3050.0,3051.0,3052.0,765.0,,,,,,,,,,,
2410,3053.0,3054.0,3055.0,3056.0,3057.0,,,,,,,,,,
2411,3058.0,983.0,3059.0,347.0,3060.0,1070.0,614.0,,,,,,,,
2412,3061.0,1121.0,43.0,3062.0,562.0,3063.0,40.0,3064.0,3065.0,,,,,,
2413,3066.0,10.0,3067.0,476.0,3068.0,161.0,1122.0,1122.0,,,,,,,
2414,3069.0,3070.0,306.0,913.0,727.0,3071.0,218.0,3072.0,,,,,,,
2415,3073.0,675.0,3074.0,378.0,128.0,,,,,,,,,,
2416,3075.0,3076.0,7.0,172.0,,,,,,,,,,,
2417,34.0,6.0,3077.0,293.0,293.0,293.0,,,,,,,,,
2418,161.0,293.0,293.0,293.0,,,,,,,,,,,
2419,3078.0,1123.0,1123.0,3079.0,1124.0,1125.0,,,,,,,,,
2420,414.0,169.0,3080.0,1124.0,1125.0,,,,,,,,,,
2421,35.0,40.0,3081.0,675.0,,,,,,,,,,,
2422,106.0,15.0,608.0,3082.0,3083.0,,,,,,,,,,
2423,3084.0,37.0,3085.0,1126.0,1126.0,,,,,,,,,,
2424,6.0,44.0,1026.0,93.0,3086.0,92.0,6.0,,,,,,,,
2425,3087.0,1121.0,3088.0,3089.0,174.0,3090.0,,,,,,,,,
2426,3091.0,3092.0,8.0,347.0,2.0,1111.0,,,,,,,,,
2427,3093.0,109.0,38.0,,,,,,,,,,,,
2428,171.0,723.0,3094.0,297.0,,,,,,,,,,,
2429,675.0,1127.0,3095.0,,,,,,,,,,,,
2430,776.0,5.0,524.0,5.0,268.0,50.0,,,,,,,,,
2431,161.0,3096.0,1127.0,,,,,,,,,,,,
2432,592.0,1115.0,3097.0,161.0,3098.0,,,,,,,,,,
2433,23.0,21.0,3099.0,608.0,19.0,3100.0,8.0,,,,,,,,
2434,3101.0,174.0,,,,,,,,,,,,,
2435,626.0,3102.0,6.0,,,,,,,,,,,,
2436,2.0,288.0,127.0,105.0,3103.0,,,,,,,,,,
2437,3104.0,3105.0,202.0,357.0,5.0,,,,,,,,,,
2438,15.0,3106.0,3107.0,10.0,,,,,,,,,,,
2439,24.0,3108.0,98.0,75.0,3.0,294.0,,,,,,,,,
2440,125.0,464.0,3109.0,3110.0,3111.0,7.0,,,,,,,,,
2441,39.0,1095.0,17.0,466.0,672.0,1049.0,6.0,,,,,,,,
2442,532.0,294.0,29.0,3112.0,3113.0,,,,,,,,,,
2443,4.0,45.0,364.0,1057.0,921.0,,,,,,,,,,
2444,3114.0,3115.0,21.0,3116.0,5.0,79.0,,,,,,,,,
2445,1065.0,251.0,3117.0,668.0,251.0,721.0,,,,,,,,,
2446,242.0,670.0,278.0,4.0,1092.0,,,,,,,,,,
2447,41.0,27.0,3118.0,61.0,219.0,,,,,,,,,,
2448,633.0,3119.0,257.0,1047.0,,,,,,,,,,,
2449,225.0,108.0,612.0,3120.0,3121.0,,,,,,,,,,
2450,132.0,91.0,,,,,,,,,,,,,
2451,409.0,64.0,3122.0,3123.0,292.0,990.0,,,,,,,,,
2452,220.0,55.0,60.0,42.0,82.0,470.0,1.0,3124.0,,,,,,,
2453,7.0,81.0,3125.0,8.0,39.0,457.0,,,,,,,,,
2454,10.0,3126.0,1058.0,130.0,830.0,111.0,,,,,,,,,
2455,3127.0,1128.0,3128.0,120.0,,,,,,,,,,,
2456,1.0,47.0,3129.0,38.0,,,,,,,,,,,
2457,45.0,3130.0,410.0,16.0,236.0,,,,,,,,,,
2458,1.0,3131.0,3132.0,3133.0,392.0,,,,,,,,,,
2459,44.0,1072.0,3134.0,3135.0,,,,,,,,,,,
2460,7.0,3136.0,3137.0,3138.0,1012.0,,,,,,,,,,
2461,3139.0,169.0,141.0,892.0,3140.0,,,,,,,,,,
2462,15.0,1.0,263.0,54.0,211.0,92.0,825.0,211.0,,,,,,,
2463,3141.0,992.0,3142.0,3143.0,258.0,42.0,,,,,,,,,
2464,1.0,268.0,16.0,9.0,3144.0,,,,,,,,,,
2465,829.0,123.0,292.0,10.0,247.0,,,,,,,,,,
2466,3145.0,3146.0,,,,,,,,,,,,,
2467,574.0,9.0,3147.0,38.0,107.0,58.0,205.0,,,,,,,,
2468,9.0,76.0,304.0,208.0,3148.0,,,,,,,,,,
2469,516.0,4.0,432.0,3149.0,15.0,4.0,432.0,,,,,,,,
2470,9.0,36.0,,,,,,,,,,,,,
2471,3150.0,55.0,3151.0,,,,,,,,,,,,
2472,2.0,3152.0,,,,,,,,,,,,,
2473,409.0,64.0,1128.0,3153.0,,,,,,,,,,,
2474,4.0,67.0,317.0,238.0,219.0,,,,,,,,,,
2475,3154.0,414.0,329.0,95.0,,,,,,,,,,,
2476,567.0,707.0,97.0,,,,,,,,,,,,
2477,791.0,3155.0,11.0,67.0,141.0,618.0,,,,,,,,,
2478,2.0,56.0,9.0,418.0,429.0,222.0,,,,,,,,,
2479,39.0,66.0,580.0,,,,,,,,,,,,
2480,4.0,1045.0,317.0,238.0,219.0,,,,,,,,,,
2481,3156.0,742.0,315.0,3157.0,,,,,,,,,,,
2482,567.0,570.0,97.0,,,,,,,,,,,,
2483,86.0,11.0,251.0,3158.0,821.0,,,,,,,,,,
2484,11.0,334.0,9.0,418.0,429.0,222.0,,,,,,,,,
2485,4.0,356.0,238.0,2.0,145.0,,,,,,,,,,
2486,154.0,146.0,67.0,,,,,,,,,,,,
2487,12.0,3159.0,,,,,,,,,,,,,
2488,1041.0,314.0,394.0,,,,,,,,,,,,
2489,2.0,3160.0,22.0,659.0,4.0,3.0,,,,,,,,,
2490,1.0,,,,,,,,,,,,,,
